last_name,first_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,city/county,state/country,school name,school city/county,school state/country,public school
Finley,Charles,1865-03-26,M,rep,KY,11.0,,Republican,,,,,,,,,,F000130,,,,,,404085,,,,3152.0,Charles Finley (politician),Appomattox,Va,,,,0
Fishburne,John,1868-03-08,M,rep,VA,7.0,,Democrat,,,,,,,,,,F000143,,,,,,404098,,,,3163.0,John W. Fishburne,San Jose,Calif,,,,0
Flood,Joel,1894-08-02,M,rep,VA,10.0,,Democrat,,,,,,,,,,F000211,,,,,,404166,,,,3226.0,Joel West Flood,New London,Conn,,,,0
Free,Arthur,1879-01-15,M,rep,CA,8.0,,Republican,,,,,,,,,,F000359,,,,,,404306,,,,3352.0,Arthur M. Free,Delphi,Ind,,,,1
Freeman,Richard,1869-04-24,M,rep,CT,2.0,,Republican,,,,,,,,,,F000366,,,,,,404312,,,,3359.0,Richard P. Freeman,Millersville,Mo,,,,1
French,Burton,1875-08-01,M,rep,ID,1.0,,Republican,,,,,,,,,,F000375,,,,,,404320,,,,3367.0,Burton L. French,Humboldt,Calif,State Normal School,Cape Girardeau,Mo.,1
Fulbright,James,1877-01-24,M,rep,MO,14.0,,Democrat,,,,,,,,,,F000400,,,,,,404342,,,,3387.0,James F. Fulbright,Springfield,Tenn,,,,0
Garber,Milton,1867-11-30,M,rep,OK,8.0,,Republican,,,,,,,,,,G000046,,,,,,404421,,,,3458.0,Milton C. Garber,Taylorsville,Ky,,,,0
Garrett,Daniel,1869-04-28,M,rep,TX,8.0,,Democrat,,,,,,,,,,G000081,,,,,,404453,,,,3489.0,Daniel E. Garrett,Roachdale,Ind,,,,0
Gilbert,Ralph,1882-01-17,M,rep,KY,8.0,,Democrat,,,,,,,,,,G000177,,,,,,404543,,,,3577.0,Ralph Waldo Emerson Gilbert,Alliance,N.J,,,,0
Gillen,Courtland,1880-07-03,M,rep,IN,5.0,,Democrat,,,,,,,,,,G000193,,,,,,404558,,,,3591.0,Courtland C. Gillen,St Peter,Minn,,,,0
Golder,Benjamin,1891-12-23,M,rep,PA,4.0,,Republican,,,,,,,,,,G000259,,,,,,404621,,,,3650.0,Benjamin M. Golder,Embry,Miss,,,,0
Goodwin,Godfrey,1873-01-11,M,rep,MN,10.0,,Republican,,,,,,,,,,G000299,,,,,,404658,,,,3684.0,Godfrey G. Goodwin,Philadelphia,Pa,,,,1
Gore,Thomas,1870-12-10,M,sen,OK,,2.0,Democrat,,,,,,,,,,G000323,,,,,,404681,,,,3706.0,Thomas Gore,Chicago,Ill,,,,1
Graham,George,1850-09-13,M,rep,PA,2.0,,Republican,,,,,,,,,,G000354,,,,,,404709,,,,3732.0,George Scott Graham,Sylvania,Ind,,,,0
Granata,Peter,1898-10-28,M,rep,IL,8.0,,Republican,,,,,,,,,,G000370,,,,,,404722,,,,3745.0,Peter C. Granata,Portland,Maine,,,,0
Hadley,Lindley,1861-06-19,M,rep,WA,2.0,,Republican,,,,,,,,,,H000008,,,,,,404893,,,,3898.0,Lindley H. Hadley,Shelbyville,Ill,,,,1
Hale,Fletcher,1883-01-22,M,rep,NH,-1.0,,Republican,,,,,,,,,,H000030,,,,,,404915,,,,3918.0,Fletcher Hale,Williamsburg,Miss,,,,0
Hall,Homer,1870-07-22,M,rep,IL,17.0,,Republican,,,,,,,,,,H000053,,,,,,404938,,,,3940.0,Homer W. Hall,Cliff Mine,Mich,,,,0
Hall,Robert,1879-03-10,M,rep,MS,6.0,,Democrat,,,,,,,,,,H000069,,,,,,404953,,,,3954.0,Robert S. Hall,Abingdon,Ill,,,,0
Hall,Thomas,1869-06-06,M,rep,ND,2.0,,Republican,,,,,,,,,,H000071,,,,,,404955,,,,3955.0,Thomas Hall (North Dakota politician),Cedartown,Ga,,,,0
Hardy,Guy,1872-04-04,M,rep,CO,3.0,,Republican,,,,,,,,,,H000195,,,,,,405076,,,,4062.0,Guy U. Hardy,Princess Anne,Md,,,,0
Harris,William,1868-02-03,M,sen,GA,,2.0,Democrat,,,,,,,,,,H000259,,,,,,405136,,,,4120.0,William J. Harris,Orfordville,Wis,,,,0
Hastings,Daniel,1874-03-05,M,sen,DE,,2.0,Republican,,,,,,,,,,H000325,,,,,,405196,,,,4177.0,Daniel O. Hastings,Monroe,Oreg,,,,0
Haugen,Gilbert,1859-04-21,M,rep,IA,4.0,,Republican,,,,,,,,,,H000350,,,,,,405219,,,,4195.0,Gilbert N. Haugen,Marion,Kans,,,,0
Hawley,Willis,1864-05-05,M,rep,OR,1.0,,Republican,,,,,,,,,,H000379,,,,,,405247,,,,4222.0,Willis C. Hawley,Crothersville,Ind,,,,0
Hoch,Homer,1879-07-04,M,rep,KS,4.0,,Republican,,,,,,,,,,H000669,,,,,,405523,,,,4476.0,Homer Hoch,Point Pleasant,W.Va,,,,0
Hogg,David,1886-08-21,M,rep,IN,12.0,,Republican,,,,,,,,,,H000702,,,,,,405555,,,,4505.0,David Hogg,Ridgefarm,Ill,West Virginia Preparatory School,,,1
Hogg,Robert,1893-12-30,M,rep,WV,4.0,,Republican,,,,,,,,,,H000704,,,,,,405557,,,,4507.0,Robert Lynn Hogg,Troy,Kans,,,,0
Holaday,William,1882-12-14,M,rep,IL,18.0,,Republican,,,,,,,,,,H000708,,,,,,405561,,,,4510.0,William P. Holaday,Saybrook,Ill,Graceland Academy,Lamoni,Iowa,1
Hopkins,David,1897-10-31,M,rep,MO,4.0,,Republican,,,,,,,,,,H000772,,,,,,405622,,,,4566.0,David W. Hopkins,Milton,Del,,,,0
Horr,Ralph,1884-08-12,M,rep,WA,1.0,,Republican,,,,,,,,,,H000793,,,,,,405642,,,,4584.0,Ralph Horr,San Francisco,Calif,Lewes,Del.,-,1
Houston,Robert,1867-10-13,M,rep,DE,0.0,,Republican,,,,,,,,,,H000826,,,,,,405673,,,,4614.0,Robert G. Houston,Olympus,Tenn,,,,0
Houston,Victor,1876-07-22,M,rep,HI,-1.0,,Republican,,,,,,,,,,H000828,,,,,,405675,,,,,Victor S. K. Houston,Chicago,Ill,,,,0
Hull,Cordell,1871-10-02,M,sen,TN,,2.0,Democrat,,,,,,,,,,H000940,,,,,,405785,,,,4717.0,Cordell Hull,Lewistown,Ill,Phillips Exeter Academy,Exeter,N.H.,1
Hull,Morton,1867-01-13,M,rep,IL,2.0,,Republican,,,,,,,,,,H000944,,,,,,405789,,,,4721.0,Morton D. Hull,Chicago,Ill,,,,0
Hull,William,1866-01-13,M,rep,IL,16.0,,Republican,,,,,,,,,,H000946,,,,,,405791,,,,4723.0,William E. Hull,Springfield,Ill,,,,0
Igoe,James,1883-10-23,M,rep,IL,6.0,,Democrat,,,,,,,,,,I000003,,,,,,405865,,,,4792.0,James T. Igoe,Slater,Mo,,,,0
Johnson,Albert,1869-03-05,M,rep,WA,3.0,,Republican,,,,,,,,,,J000114,,,,,,406015,,,,4939.0,Albert Johnson (congressman),Cherokee,Iowa,Portland (Ind.) High School,,,0
Johnson,Robert,1883-08-12,M,rep,MO,7.0,,Democrat,,,,,,,,,,J000171,,,,,,406068,,,,4989.0,Robert Davis Johnson,Rock Island,Ill,,,,1
Johnson,Royal,1882-10-03,M,rep,SD,2.0,,Republican,,,,,,,,,,J000173,,,,,,406070,,,,4991.0,Royal C. Johnson,Lowell,Wis,,,,0
Johnson,William,1875-05-15,M,rep,IL,13.0,,Republican,,,,,,,,,,J000181,,,,,,406076,,,,4997.0,William Richard Johnson,Engleman Township,Ill,,,,0
Kading,Charles,1874-01-14,M,rep,WI,2.0,,Republican,,,,,,,,,,K000001,,,,,,406175,,,,5088.0,Charles A. Kading,Greenville Township,Pa,,,,1
Karch,Charles,1875-03-17,M,rep,IL,22.0,,Democrat,,,,,,,,,,K000010,,,,,,406182,,,,5095.0,Charles A. Karch,Toledo,Ohio,,,,1
Kendall,Samuel,1859-11-01,M,rep,PA,24.0,,Republican,,,,,,,,,,K000097,,,,,,406265,,,,5171.0,Samuel Austin Kendall,Newbury,Vt,,,,0
Ketcham,John,1873-01-01,M,rep,MI,4.0,,Republican,,,,,,,,,,K000151,,,,,,406315,,,,5218.0,John C. Ketcham,Dodgeville,Iowa,,,,0
Keyes,Henry,1863-05-23,M,sen,NH,,2.0,Republican,,,,,,,,,,K000161,,,,,,406325,,,,5227.0,Henry W. Keyes,Nanticoke,Pa,,,,0
Kopp,William,1869-06-20,M,rep,IA,1.0,,Republican,,,,,,,,,,K000314,,,,,,406468,,,,5358.0,William F. Kopp,New York City,N.Y,,,,0
Kunz,Stanley,1864-09-26,M,rep,IL,8.0,,Democrat,,,,,,,,,,K000342,,,,,,406495,,,,5378.0,Stanley H. Kunz,Franklin,Va,,Prescott,Ariz.,1
La Guardia,Fiorello,1882-12-11,M,rep,NY,20.0,,Republican,,,,,,,,,,L000007,,,,,,406517,,,,5406.0,Fiorello H. La Guardia,Camp Creek Community,Ga,Norfolk High School,,,0
Lankford,Menalcus,1883-03-14,M,rep,VA,2.0,,Republican,,,,,,,,,,L000080,,,,,,406589,,,,5462.0,Menalcus Lankford,Hagan,Ga,,,,1
Lankford,William,1877-12-07,M,rep,GA,11.0,,Democrat,,,,,,,,,,L000082,,,,,,406591,,,,5464.0,William Chester Lankford,Elk Rapids,Mich,,,,0
Larsen,William,1871-08-12,M,rep,GA,12.0,,Democrat,,,,,,,,,,L000103,,,,,,406610,,,,5482.0,William Washington Larsen,Ebensburg,Pa,,,,1
Leavitt,Scott,1879-06-16,M,rep,MT,2.0,,Republican,,,,,,,,,,L000184,,,,,,406686,,,,5548.0,Scott Leavitt,Allentown,Pa,,,,0
Leech,James,1888-11-19,M,rep,PA,20.0,,Republican,,,,,,,,,,L000209,,,,,,406712,,,,5573.0,James Russell Leech,Baltimore,Md,Allentown High School,,,1
Lichtenwalner,Norton,1889-06-01,M,rep,PA,14.0,,Democrat,,,,,,,,,,L000300,,,,,,406795,,,,5655.0,Norton Lewis Lichtenwalner,Cincinnati,Ohio,,,,1
Linthicum,John,1867-11-26,M,rep,MD,4.0,,Democrat,,,,,,,,,,L000340,,,,,,406833,,,,5691.0,John Charles Linthicum,Atlantic,Iowa,,,,0
Longworth,Nicholas,1869-11-05,M,rep,OH,1.0,,Republican,,,,,,,,,,L000433,,,,,,406924,,,,5770.0,Nicholas Longworth,Greeneville,Tenn,,,,0
Loofbourow,Frederick,1874-02-08,M,rep,UT,2.0,,Republican,,,,,,,,,,L000435,,,,,,406926,,,,5772.0,Frederick C. Loofbourow,Pottsville,Pa,the Parrottsville (Tenn.) High School,,,0
Lovette,Oscar,1871-12-20,M,rep,TN,1.0,,Republican,,,,,,,,,,L000467,,,,,,406956,,,,5802.0,Oscar Lovette,Fayette,Mo,,,,0
Magrady,Frederick,1863-11-24,M,rep,PA,17.0,,Republican,,,,,,,,,,M000055,,,,,,407083,,,,5915.0,Frederick William Magrady,Carthage,Mo,,,,0
Major,Samuel,1869-07-02,M,rep,MO,-1.0,,Democrat,,,,,,,,,,M000074,,,,,,407102,,,,5933.0,Samuel C. Major,Paint Township,Stark County,Presbyterian Academy at Mount Vernon,Mo.,Mo.,1
Manlove,Joe,1876-10-01,M,rep,MO,15.0,,Republican,,,,,,,,,,M000098,,,,,,407122,,,,5954.0,Joe J. Manlove,Beardstown,Ill,,,,1
McClintock,Charles,1886-05-25,M,rep,OH,16.0,,Republican,,,,,,,,,,M000339,,,,,,407348,,,,6159.0,Charles B. McClintock,Providence,R.I,,Muskegon,Muskegon,1
McLaughlin,James,1858-01-26,M,rep,MI,9.0,,Republican,,,,,,,,,,M000539,,,,,,407531,,,,6327.0,James C. McLaughlin,Hillsboro,Ga,,,,0
Metcalf,Jesse,1860-11-16,M,sen,RI,,2.0,Republican,,,,,,,,,,M000670,,,,,,407655,,,,6441.0,Jesse H. Metcalf,St Marys,Ohio,,,,0
Mobley,William,12/7/1906,M,rep,GA,6.0,,Democrat,,,,,,,,,,M000835,,,,,,407809,,,,6578.0,Carlton Mobley,Middlebourne,Ohio,St. Marys High School,,,0
Mooney,Charles,1879-01-05,M,rep,OH,20.0,,Democrat,,,,,,,,,,M000887,,,,,,407859,,,,6621.0,Charles A. Mooney,Morgantown,Ky,,,,0
Moore,Charles,1884-01-03,M,rep,OH,15.0,,Republican,,,,,,,,,,M000894,,,,,,407866,,,,6628.0,C. Ellis Moore,Marion,Ohio,,,,0
Moore,John,1877-06-09,M,rep,KY,3.0,,Democrat,,,,,,,,,,M000905,,,,,,407877,,,,6639.0,John William Moore,Steubenville,Ohio,,,,0
Mouser,Grant,1895-02-20,M,rep,OH,8.0,,Republican,,,,,,,,,,M001049,,,,,,408016,,,,6769.0,Grant E. Mouser Jr.,China,Maine,,,,1
Murphy,Benjamin,1867-12-24,M,rep,OH,18.0,,Republican,,,,,,,,,,M001089,,,,,,408053,,,,6805.0,B. Frank Murphy,Burke,Wis,,Waterville,Maine,0
Nelson,John,1874-07-12,M,rep,ME,3.0,,Republican,,,,,,,,,,N000038,,,,,,408128,,,,6868.0,John E. Nelson (Maine),St Louis,Mo,,,,0
Nelson,John,1870-10-10,M,rep,WI,3.0,,Republican,,,,,,,,,,N000039,,,,,,408129,,,,6869.0,John M. Nelson,St Paul,Minn,,,,0
Niedringhaus,Henry,1864-12-15,M,rep,MO,10.0,,Republican,,,,,,,,,,N000105,,,,,,408189,,,,6929.0,Henry F. Niedringhaus,Stromsburg,Nebr,,Minneapolis,Minneapolis,1
Nolan,William,1874-05-14,M,rep,MN,5.0,,Republican,,,,,,,,,,N000128,,,,,,408212,,,,6950.0,William I. Nolan,Jacksonville,Ill,,,,0
Norton,John,1878-05-12,M,rep,NE,4.0,,Democrat,,,,,,,,,,N000152,,,,,,408234,,,,6971.0,John N. Norton,Norway,Maine,,Lincoln,Nebr.,1
Owen,Ruth,1885-10-02,F,rep,FL,4.0,,Democrat,,,,,,,,,,O000154,,,,,,408405,,,,7134.0,Ruth Bryan Owen,Delta,Ala,,,,0
Partridge,Donald,1891-06-07,M,rep,ME,2.0,,Republican,,,,,,,,,,P000090,,,,,,408500,,,,7222.0,Donald B. Partridge,Howell,Mich,,,,0
Patterson,LaFayette,1888-08-23,M,rep,AL,5.0,,Democrat,,,,,,,,,,P000125,,,,,,408533,,,,7250.0,LaFayette L. Patterson,Bayamon,P.R,,Howell,Howell,1
Person,Seymour,1879-02-02,M,rep,MI,6.0,,Republican,,,,,,,,,,P000247,,,,,,408650,,,,7360.0,Seymour H. Person,Highland,N.Y,,,,0
Pesquera,José,1882-08-10,M,rep,PR,0.0,,Nonpartisan,,,,,,,,,,P000249,,,,,,408652,,,,,José Lorenzo Pesquera,Ware,Mass,Claverack Academy at Claverack,N.Y.,N.Y.,1
Pratt,Harcourt,1866-10-23,M,rep,NY,27.0,,Republican,,,,,,,,,,P000499,,,,,,408884,,,,7589.0,Harcourt J. Pratt,Veedersburg,Ind,,,,0
Pratt,Ruth,1877-08-24,F,rep,NY,17.0,,Republican,,,,,,,,,,P000505,,,,,,408890,,,,7595.0,Ruth Baker Pratt,Liberty,Miss,,Veedersburg,Veedersburg,0
Purnell,Fred,1882-10-25,M,rep,IN,9.0,,Republican,,,,,,,,,,P000573,,,,,,408956,,,,7655.0,Fred S. Purnell,Collinsville,Ohio,,,,1
Quin,Percy,1872-10-30,M,rep,MS,7.0,,Democrat,,,,,,,,,,Q000014,,,,,,408977,,,,7674.0,Percy Quin,Lonoke,Ark,,,,1
Ramseyer,Christian,1875-03-13,M,rep,IA,6.0,,Republican,,,,,,,,,,R000031,,,,,,409013,,,,7708.0,Christian William Ramseyer,New Diggings,Wis,,,,0
Robinson,Joseph,1872-08-26,M,sen,AR,,2.0,Democrat,,,,,,,,,,R000347,,,,,,409318,,,,7986.0,Joseph Taylor Robinson,Culloden,Ga,Hampton High School,,,1
Robinson,Thomas,1868-08-12,M,rep,IA,3.0,,Republican,,,,,,,,,,R000352,,,,,,409323,,,,7992.0,Thomas J. B. Robinson,Stafford,N.Y,,,,0
Rutherford,Samuel,1870-03-15,M,rep,GA,6.0,,Democrat,,,,,,,,,,R000549,,,,,,409505,,,,8149.0,Samuel Rutherford (Georgia politician),Reed City,Mich,Buffalo Central High School,,,0
Sanders,Archie,1857-06-17,M,rep,NY,39.0,,Republican,,,,,,,,,,S000032,,,,,,409550,,,,8195.0,Archie D. Sanders,Des Moines,Iowa,,,,0
Schall,Thomas,1878-06-04,M,sen,MN,,2.0,Republican,,,,,,,,,,S000113,,,,,,409621,,,,8254.0,Thomas D. Schall,Rushford,Minn,,,,0
Seiberling,Francis,1870-09-20,M,rep,OH,14.0,,Republican,,,,,,,,,,S000229,,,,,,409734,,,,8351.0,Francis Seiberling,Chapmanville,Pa,Rushford High School,,,1
Selvig,Conrad,1877-10-11,M,rep,MN,9.0,,Republican,,,,,,,,,,S000236,,,,,,409740,,,,8357.0,Conrad Selvig,Scotts Bluff County,Nebr,,,,0
Shreve,Milton,1858-05-03,M,rep,PA,29.0,,Republican,,,,,,,,,,S000387,,,,,,409881,,,,8493.0,Milton William Shreve,Cambridge,Ohio,,,,0
Simmons,Robert,1891-12-25,M,rep,NE,6.0,,Republican,,,,,,,,,,S000419,,,,,,409913,,,,8518.0,Robert G. Simmons,Bangor,Maine,,Cambridge,Ohio,1
Smith,Addison,1862-09-05,M,rep,ID,2.0,,Republican,,,,,,,,,,S000511,,,,,,409996,,,,8598.0,Addison T. Smith,Ontario,Iowa,,,,1
Snow,Donald,1877-09-06,M,rep,ME,4.0,,Republican,,,,,,,,,,S000659,,,,,,410133,,,,8728.0,Donald F. Snow,Milwaukee,Wis,,,,0
Sparks,Charles,1872-12-20,M,rep,KS,6.0,,Republican,,,,,,,,,,S000703,,,,,,410174,,,,8766.0,Charles I. Sparks,Loray,N.C,,,,0
Stafford,William,1869-10-12,M,rep,WI,5.0,,Republican,,,,,,,,,,S000777,,,,,,410243,,,,8823.0,William H. Stafford,Newark,N.J,,,,1
Stevenson,William,1861-11-23,M,rep,SC,5.0,,Democrat,,,,,,,,,,S000895,,,,,,410356,,,,8923.0,William Francis Stevenson,Dwight,Ill,,,,1
Stewart,Percy,1867-01-10,M,rep,NJ,5.0,,Democrat,,,,,,,,,,S000919,,,,,,410379,,,,8945.0,Percy Hamilton Stewart,Johnstown,Pa,,,,0
Strong,James,1870-04-23,M,rep,KS,5.0,,Republican,,,,,,,,,,S001011,,,,,,410468,,,,9030.0,James G. Strong,Pittsburgh,Pa,,,,0
Stull,Howard,1876-04-11,M,rep,PA,20.0,,Republican,,,,,,,,,,S001042,,,,,,410498,,,,9059.0,Howard William Stull,Valeene,Ind,,,,0
Sullivan,Patrick,1877-10-12,M,rep,PA,34.0,,Republican,,,,,,,,,,S001059,,,,,,410513,,,,9075.0,Patrick J. Sullivan (Pennsylvania),Galesburg,Ill,,,,1
Summers,John,1870-04-29,M,rep,WA,4.0,,Republican,,,,,,,,,,S001067,,,,,,410521,,,,9082.0,John W. Summers,San Bernardino,Calif,,,,1
Swanson,Charles,1879-01-03,M,rep,IA,9.0,,Republican,,,,,,,,,,S001093,,,,,,410546,,,,9105.0,Charles Edward Swanson,Belle Center,Ohio,,,,0
Swing,Philip,1884-11-30,M,rep,CA,11.0,,Republican,,,,,,,,,,S001123,,,,,,410575,,,,9130.0,Phil Swing,Chicago,Ill,,,,0
Temple,Henry,1864-03-31,M,rep,PA,25.0,,Republican,,,,,,,,,,T000119,,,,,,410701,,,,9249.0,Henry Wilson Temple,Norwalk,Conn,,,,0
Thatcher,Maurice,1870-08-15,M,rep,KY,5.0,,Republican,,,,,,,,,,T000142,,,,,,410724,,,,9270.0,Maurice Thatcher,Clearbranch,Tenn,,,,1
Tierney,William,1876-08-06,M,rep,CT,4.0,,Democrat,,,,,,,,,,T000267,,,,,,410840,,,,9379.0,William L. Tierney,Wilmington,Ohio,,,,0
Tilson,John,1866-04-05,M,rep,CT,3.0,,Republican,,,,,,,,,,T000279,,,,,,410852,,,,9391.0,John Q. Tilson,Winchester,Va,,,,0
Timberlake,Charles,1854-09-25,M,rep,CO,2.0,,Republican,,,,,,,,,,T000281,,,,,,410854,,,,9393.0,Charles B. Timberlake,Richmond,Va,,,,0
Tucker,Henry,1853-04-05,M,rep,VA,10.0,,Democrat,,,,,,,,,,T000399,,,,,,410968,,,,9498.0,Henry St. George Tucker III,Frankton,Ind,,,,0
Underhill,Charles,1867-07-20,M,rep,MA,9.0,,Republican,,,,,,,,,,U000006,,,,,,411030,,,,9553.0,Charles L. Underhill,Clarkston,Mich,,,,0
Vestal,Albert,1875-01-18,M,rep,IN,8.0,,Republican,,,,,,,,,,V000092,,,,,,411147,,,,9666.0,Albert Henry Vestal,Two Rivers,Wis,,,,1
Vincent,Bird,1880-03-06,M,rep,MI,-1.0,,Republican,,,,,,,,,,V000101,,,,,,411156,,,,9673.0,Bird J. Vincent,New Boston,N.H,,,,1
Walsh,Thomas,1859-06-12,M,sen,MT,,2.0,Democrat,,,,,,,,,,W000104,,,,,,411282,,,,9788.0,Thomas J. Walsh,Salisbury,Vt,Francestown (N.H.) Academy,,,0
Wason,Edward,1865-09-02,M,rep,NH,2.0,,Republican,,,,,,,,,,W000185,,,,,,411358,,,,9861.0,Edward Hills Wason,Bay View,Md,Middlebury High School,,,0
Weeks,John,1853-06-14,M,rep,VT,1.0,,Republican,,,,,,,,,,W000244,,,,,,411412,,,,9909.0,John E. Weeks,Hillsboro,Ohio,,,,1
Welsh,George,1878-08-09,M,rep,PA,6.0,,Republican,,,,,,,,,,W000289,,,,,,411453,,,,9948.0,George Austin Welsh,Patoka,Ill,Hillsboro High School,,,0
White,Wilbur,1890-02-22,M,rep,OH,9.0,,Republican,,,,,,,,,,W000397,,,,,,411557,,,,10048.0,Wilbur M. White,Beuela,Miss,,,,0
Wickersham,James,1857-08-24,M,rep,AK,0.0,,Republican,,,,,,,,,,W000438,,,,,,411596,,,,,James Wickersham,New Sharon,Iowa,,,,1
Williams,Guinn,1871-04-22,M,rep,TX,13.0,,Democrat,,,,,,,,,,W000501,,,,,,411658,,,,10146.0,Guinn Williams,Lockesburg,Ark,Wayne (Nebr.) Normal School,,,1
Williamson,William,1875-10-07,M,rep,SD,3.0,,Republican,,,,,,,,,,W000553,,,,,,411709,,,,10195.0,William Williamson (politician),Oxford,Ind,,,,0
Wingo,Effiegene,1883-04-13,F,rep,AR,4.0,,Democrat,,,,,,,,,,W000634,,,,,,411788,,,,10273.0,Effiegene Locke Wingo,Carroll County,Ga,,,,0
Wood,William,1861-01-05,M,rep,IN,10.0,,Republican,,,,,,,,,,W000706,,,,,,411858,,,,10336.0,William R. Wood (Indiana),San Antonio,Tex,,Newnan,Newnan,0
Wright,William,1866-01-06,M,rep,GA,4.0,,Democrat,,,,,,,,,,W000773,,,,,,411922,,,,10401.0,William C. Wright,Kittanning,Pa,,,,0
Wurzbach,Harry,1874-05-19,M,rep,TX,14.0,,Republican,,,,,,,,,,W000775,,,,,,411924,,,,10403.0,Harry M. Wurzbach,Jacksonville,Ill,,,,0
Wyant,Adam,1869-09-15,M,rep,PA,31.0,,Republican,,,,,,,,,,W000776,,,,,,411925,,,,10404.0,Adam Martin Wyant,Blountstown,Fla,,,,0
Yates,Richard,1860-12-12,M,rep,IL,-1.0,,Republican,,,,,,,,,,Y000011,,,,,,411946,,,,10420.0,Richard Yates Jr.,Augusta,Ga,,,,0
Yon,Thomas,1882-03-14,M,rep,FL,3.0,,Democrat,,,,,,,,,,Y000021,,,,,,411955,,,,10428.0,Tom A. Yon,Quincy,Mo,,,,0
Cohen,John,1870-02-26,M,sen,GA,,2.0,Democrat,,,,,,,,,,C000597,,,,,,402726,,,,1912.0,John S. Cohen,Winnfield,La,,,,0
Grammer,Elijah,1868-04-03,M,sen,WA,,3.0,Republican,,,,,,,,,,G000366,,,,,,404719,,,,3742.0,Elijah S. Grammer,Colorado Springs,Colo,,,,0
Long,Huey,1893-08-30,M,sen,LA,,2.0,Democrat,,,,,,,,,,L000418,,,,,,406909,,,,5758.0,Huey Long,Marion,Ky,,Colorado Springs,Colorado Springs,1
Schuyler,Karl,1877-04-03,M,sen,CO,,3.0,Republican,,,,,,,,,,S000152,,,,,,409659,,,,8280.0,Karl C. Schuyler,Rutherford College,N.C,,,,1
Walker,Walter,1883-04-03,M,sen,CO,,3.0,Democrat,,,,,,,,,,W000069,,,,,,411248,,,,9755.0,Walter Walker (politician),Georgetown,Del,,,,0
Abernethy,Charles,1872-03-18,M,rep,NC,3.0,,Democrat,,,,,,,,,,A000015,,,,,,400677,,,,12.0,Charles Laban Abernethy,Allgood,Ala,,,,0
Adams,Wilbur,1884-10-23,M,rep,DE,0.0,,Democrat,,,,,,,,,,A000050,,,,,,400711,,,,43.0,Wilbur L. Adams,Moulton,Ala,,,,0
Allgood,Miles,1878-02-22,M,rep,AL,5.0,,Democrat,,,,,,,,,,A000156,,,,,,400811,,,,137.0,Miles C. Allgood,Westphalia,Germany,,,,0
Almon,Edward,1860-04-18,M,rep,AL,8.0,,Democrat,,,,,,,,,,A000162,,,,,,400817,,,,143.0,Edward B. Almon,New York City,,,Germany,Germany,1
Arens,Henry,1873-11-21,M,rep,MN,0.0,,Farmer-Labor,,,,,,,,,,A000276,,,,,,400916,,,,227.0,Henry M. Arens,Elizabethtown,Ill,,,,1
Auf Der Heide,Oscar,1874-12-08,M,rep,NJ,14.0,,Democrat,,,,,,,,,,A000338,,,,,,400988,,,,292.0,Oscar L. Auf der Heide,Chattanooga,Tenn,,,,0
Ayres,William,1867-04-19,M,rep,KS,5.0,,Democrat,,,,,,,,,,A000354,,,,,,401005,,,,309.0,William Augustus Ayres,Gainesville,Tex,,,,0
Bachman,Nathan,1878-08-02,M,sen,TN,,2.0,Democrat,,,,,,,,,,B000010,,,,,,401016,,,,319.0,Nathan L. Bachman,Pittsburgh,Pa,,,,1
Bailey,Joseph,1892-12-15,M,rep,TX,0.0,,Democrat,,,,,,,,,,B000045,,,,,,401050,,,,348.0,Joseph Weldon Bailey Jr.,Philadelphia,Pa,,,,0
Bakewell,Charles,1867-04-24,M,rep,CT,0.0,,Republican,,,,,,,,,,B000079,,,,,,401082,,,,376.0,Charles Montague Bakewell,Phillips,Maine,,,,0
Beck,James,1861-07-09,M,rep,PA,2.0,,Republican,,,,,,,,,,B000290,,,,,,401283,,,,561.0,James M. Beck,Ashland,Ala,Lewiston,Androscoggin County,Maine,1
Beedy,Carroll,1880-08-03,M,rep,ME,1.0,,Republican,,,,,,,,,,B000307,,,,,,401300,,,,577.0,Carroll L. Beedy,New York City,,,,,0
Black,Hugo,1886-02-27,M,sen,AL,,3.0,Democrat,,,,,,,,,,B000499,,,,,,401479,,,,743.0,Hugo Black,Colby,Wis,,,,0
Black,Loring,1886-05-17,M,rep,NY,5.0,,Democrat,,,,,,,,,,B000505,,,,,,401484,,,,749.0,Loring M. Black Jr.,Masontown,Pa,,,,0
Blanchard,George,1884-01-26,M,rep,WI,1.0,,Republican,,,,,,,,,,B000537,,,,,,401512,,,,778.0,George Washington Blanchard,Loganville,Ga,,,,1
Bowman,Frank,1879-01-21,M,rep,WV,-1.0,,Republican,,,,,,,,,,B000704,,,,,,401666,,,,918.0,Frank Llewellyn Bowman,Galveston,Tex,,,,0
Brand,Charles,1861-04-20,M,rep,GA,10.0,,Democrat,,,,,,,,,,B000767,,,,,,401726,,,,976.0,Charles Hillyer Brand,Chicago,Ill,,,,0
Briggs,Clay,1876-01-08,M,rep,TX,7.0,,Democrat,,,,,,,,,,B000826,,,,,,401783,,,,1029.0,Clay Stone Briggs,Ossipee,N.H,,,,0
