last_name,first_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,city/county,state/country,school name,school city/county,school state/country,public school
Ryan,Tim,7/16/1973,M,rep,OH,13.0,,Democrat,https://timryan.house.gov,1126 Longworth House Office Building; Washington DC 20515-3513,202-225-5261,,http://timryan.house.gov/rss.xml,RepTimRyan,timryan,timryanvision,UCjAFlYCheFKjGg_Pxc2VOFA,R000577,1756.0,N00025280,,H2OH17109,1003608.0,400352,45638.0,Tim Ryan (Ohio),,20343.0,Tim Ryan (politician),Niles,Ohio,John F. Kennedy High School,Warren,Ohio,0
Sablan,Gregorio,1/19/1955,M,rep,MP,0.0,,Democrat,https://sablan.house.gov,2411 Rayburn House Office Building; Washington DC 20515-5201,202-225-2646,,http://sablan.house.gov/rss.xml,,1.53424E+11,CongressmanSablan,UC-fbzxBSiC98eAE2goaANVQ,S001177,1962.0,N00030418,,H8MP00041,1031366.0,412312,110903.0,,,,Gregorio Sablan,Saipan,Northern Mariana Islands,Marianas High School,Susupe,Northern Mariana Island,0
Sarbanes,John,5/22/1962,M,rep,MD,3.0,,Democrat,https://sarbanes.house.gov,2444 Rayburn House Office Building; Washington DC 20515-2003,202-225-4016,,http://sarbanes.house.gov/rss_news.asp,RepSarbanes,RepSarbanes,,,S001168,1854.0,N00027751,,H6MD03292,1022884.0,412212,66575.0,,,20724.0,John Sarbanes,Baltimore,Md,Gilman School,Baltimore,Md.,0
Scalise,Steve,10/6/1965,M,rep,LA,1.0,,Republican,https://scalise.house.gov,2338 Rayburn House Office Building; Washington DC 20515-1801,202-225-3015,,http://scalise.house.gov/rss.xml,SteveScalise,RepSteveScalise,RepSteveScalise,UCmYveHBVXVBRxl7GiCL-gjw,S001176,1892.0,N00009660,,H0LA01087,1015311.0,412261,9026.0,Steve Scalise,,20759.0,Steve Scalise,New Orleans,La,Rummel High School,,,0
Schakowsky,Janice,5/26/1944,F,rep,IL,9.0,,Democrat,https://schakowsky.house.gov,2367 Rayburn House Office Building; Washington DC 20515-1309,202-225-2111,,http://schakowsky.house.gov/index.php?format=feed&amp;type=rss,JanSchakowsky,janschakowsky,repschakowsky,UCuCHHPSENUEaaeH8n_CYDXQ,S001145,1588.0,N00004724,,H8IL09067,57874.0,400360,6387.0,Jan Schakowsky,,29911.0,Jan Schakowsky,Chicago,Ill,Sullivan High School,Chicago,Ill.,0
Schiff,Adam,6/22/1960,M,rep,CA,28.0,,Democrat,https://schiff.house.gov,2372 Rayburn House Office Building; Washington DC 20515-0528,202-225-4176,,http://schiff.house.gov/common/rss/?rss=49,RepAdamSchiff,RepAdamSchiff,adamschiff,UCadiUi-KZoFk1K5ZDsluLcA,S001150,1635.0,N00009585,,H0CA27085,90167.0,400361,9489.0,Adam Schiff,,20104.0,Adam Schiff,Framingham,Mass,,,,0
Schrader,Kurt,10/19/1951,M,rep,OR,5.0,,Democrat,https://schrader.house.gov,2431 Rayburn House Office Building; Washington DC 20515-3705,202-225-5711,,http://schrader.house.gov/news/rss.aspx,RepSchrader,repschrader,repkurtschrader,UCrWRXVaGJtcImc_kknuDsAw,S001180,1950.0,N00030071,,H8OR05107,1031358.0,412315,10813.0,Kurt Schrader,,20944.0,Kurt Schrader,Bridgeport,Conn,Champaign Centennial High School,Champaign,Ill.,0
Schumer,Charles,11/23/1950,M,sen,NY,,3.0,Democrat,https://www.schumer.senate.gov,322 Hart Senate Office Building Washington DC 20510,202-224-6542,https://www.schumer.senate.gov/contact/email-chuck,,SenSchumer,senschumer,SenatorSchumer,UC-ABttxh8uQv_10qmwGaidw,S000148,1036.0,N00001093,S270,"S8NY00082,H0NY16010",5929.0,300087,26976.0,Chuck Schumer,,14858.0,Chuck Schumer,Brooklyn,N.Y,,,,1
Schweikert,David,3/3/1962,M,rep,AZ,6.0,,Republican,https://schweikert.house.gov,2059 Rayburn House Office Building; Washington DC 20515-0306,202-225-2190,,http://schweikert.house.gov/rss/press-releases.xml,RepDavid,repdavidschweikert,RepDavidSchweikert,UCVvuNVzkOUp7p_Pzkc6Zuvw,S001183,1994.0,N00006460,,"H4AZ06045,H8AZ05097",5205.0,412399,106387.0,David Schweikert,,21105.0,David Schweikert,Los Angeles,Calif,,,,0
Scott,Austin,12/10/1969,M,rep,GA,8.0,,Republican,https://austinscott.house.gov,2417 Rayburn House Office Building; Washington DC 20515-1008,202-225-6531,,http://austinscott.house.gov/index.php?format=feed&amp;type=rss,AustinScottGA08,RepAustinScott,RepAustinScott,UC5M7eKHKQStktMyjieiHYZQ,S001189,2009.0,N00032457,,H0GA08099,623344.0,412417,11812.0,Austin Scott,,21123.0,Austin Scott (politician),Augusta,Ga,Tiftarea Academy,Chula,Ga.,0
Scott,David,6/27/1945,M,rep,GA,13.0,,Democrat,https://davidscott.house.gov,225 Cannon House Office Building; Washington DC 20515-1013,202-225-2939,,http://davidscott.house.gov/news/rss.aspx,RepDavidScott,1.13304E+11,RepDavidScott,UCgf28zRkLSqAUiPuJhGdF0w,S001157,1722.0,N00024871,,H2GA13012,1003567.0,400363,7826.0,David Scott (Georgia),,20321.0,David Scott (Georgia politician),Aynor,S.C,Campbell High School,Daytona Beach,Fla.,0
Scott,Robert,4/30/1947,M,rep,VA,3.0,,Democrat,https://bobbyscott.house.gov,1201 Longworth House Office Building; Washington DC 20515-4603,202-225-8351,,http://www.house.gov/index.php?format=feed&amp;type=rss,BobbyScott,RepBobbyScott,repbobbyscott,UCdNNcpw8arCsUp55JwK_QAA,S000185,1037.0,N00002147,,H6VA01117,25888.0,400364,27117.0,Robert C. Scott,,39307.0,Bobby Scott (politician),Washington,D.C,Groton School,Groton,Mass.,0
Scott,Tim,9/19/1965,M,sen,SC,,3.0,Republican,https://www.scott.senate.gov,717 Hart Senate Office Building Washington DC 20510,202-224-6121,https://www.scott.senate.gov/contact/email-me,http://www.scott.senate.gov/rss.xml,SenatorTimScott,SenatorTimScott,SenatorTimScott,UCSfAsbG80CNInSKrtpKoL-w,S001184,2056.0,N00031782,S365,"H0SC01279,S4SC00240",623506.0,412471,11940.0,Tim Scott,,21173.0,Tim Scott,North Charleston,S.C,,,,0
Sensenbrenner,F.,6/14/1943,M,rep,WI,5.0,,Republican,https://sensenbrenner.house.gov,2449 Rayburn House Office Building; Washington DC 20515-4905,202-225-5101,,http://sensenbrenner.house.gov/news/rss.aspx,JimPressOffice,RepSensenbrenner,RepSensenbrenner,UCUNfNsc2CVsqivJ2wThQF6A,S000244,1041.0,N00004291,,H8WI09050,1507.0,400365,27142.0,Jim Sensenbrenner,,14657.0,Jim Sensenbrenner,Chicago,Ill,Milwaukee Country Day School,,,0
Serrano,José,10/24/1943,M,rep,NY,15.0,,Democrat,https://serrano.house.gov,2354 Rayburn House Office Building; Washington DC 20515-3215,202-225-4361,,http://serrano.house.gov/rss.xml,RepJoseSerrano,RepJoseSerrano,,,S000248,1042.0,N00001813,,H0NY18065,14306.0,400366,26981.0,Jose Serrano,,29134.0,José E. Serrano,Mayaguez,P.R,Dodge Vocational High School,N.Y.,N.Y.,0
Sessions,Pete,3/22/1955,M,rep,TX,32.0,,Republican,https://sessions.house.gov,2233 Rayburn House Office Building; Washington DC 20515-4332,202-225-2231,,http://sessions.house.gov/?a=rss.feed,PeteSessions,petesessions,PeteSessions,UCDSBWdAlrCZq2W8P3wR_LCg,S000250,1525.0,N00005681,,H2TX03126,36807.0,400367,288.0,Pete Sessions,,29759.0,Pete Sessions,Waco,Tex,,,,0
Sewell,Terri,1/1/1965,F,rep,AL,7.0,,Democrat,https://sewell.house.gov,2201 Rayburn House Office Building; Washington DC 20515-0107,202-225-2665,,http://sewell.house.gov/rss.xml,RepTerriSewell,RepSewell,RepSewell,UCHkEHtfrfUWOFtbUFQTQH7Q,S001185,1988.0,N00030622,,H0AL07086,623257.0,412396,121621.0,Terri Sewell,,21102.0,Terri Sewell,Huntsville,Ala,Selma High School,Selma,Ala.,0
Shelby,Richard,5/6/1934,M,sen,AL,,3.0,Republican,https://www.shelby.senate.gov,304 Russell Senate Office Building Washington DC 20510,202-224-5744,https://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,http://www.shelby.senate.gov/public/index.cfm/rss/feed,SenShelby,RichardShelby,SenatorRichardShelby,UCyMzDCRZrmhr_OGDjVuAeJw,S000320,1049.0,N00009920,S184,S6AL00013,1859.0,300089,53266.0,Richard Shelby,,14659.0,Richard Shelby,Birmingham,Ala,,,,1
Sherman,Brad,10/24/1954,M,rep,CA,30.0,,Democrat,https://sherman.house.gov,2181 Rayburn House Office Building; Washington DC 20515-0530,202-225-5911,,http://bradsherman.house.gov/press-releases-and-columns/rss.shtml,BradSherman,63158229861,shermanca27,UCPisrz6-SLwVy2l9Mcy8kug,S000344,1526.0,N00006897,,H6CA24113,45124.0,400371,142.0,,,29707.0,Brad Sherman,Los Angeles,Calif,,,,0
Shimkus,John,2/21/1958,M,rep,IL,15.0,,Republican,https://shimkus.house.gov,2217 Rayburn House Office Building; Washington DC 20515-1315,202-225-5271,,http://shimkus.house.gov/rss.xml,RepShimkus,repshimkus,repshimkus,UCVXSvuk-csQRKBI0oPzcEnw,S000364,1527.0,N00004961,,H2IL20042,30623.0,400373,246.0,John M. Shimkus,,29718.0,John Shimkus,Collinsville,Ill,Collinsville High School,Collinsville,Ill.,0
Shuster,Bill,1/10/1961,M,rep,PA,9.0,,Republican,https://shuster.house.gov,2079 Rayburn House Office Building; Washington DC 20515-3809,202-225-2431,,http://shuster.house.gov/common/rss//index.cfm?rss=49,RepBillShuster,Rep.Shuster,repshuster,UCEfLAXoX-pV3ETccADGOdXg,S001154,1681.0,N00013770,,H2PA09035,89108.0,409888,55693.0,,,20134.0,Bill Shuster,McKeesport,Pa,Everett High School,Everett. Pa.,Everett. Pa.,0
Simpson,Michael,9/8/1950,M,rep,ID,2.0,,Republican,https://simpson.house.gov,2084 Rayburn House Office Building; Washington DC 20515-1202,202-225-5531,,http://simpson.house.gov/news/rss.aspx,CongMikeSimpson,96007744606,CongMikeSimpson,UCNXe0rJJeULTAP_7oyQNw8g,S001148,1590.0,N00006263,,H8ID02064,57889.0,400376,2917.0,Michael K. Simpson,,29910.0,Mike Simpson,Burley,Idaho,Blackfoot High School,Blackfoot,Idaho,0
Sires,Albio,1/26/1951,M,rep,NJ,8.0,,Democrat,https://sires.house.gov,2342 Rayburn House Office Building; Washington DC 20515-3008,202-225-7919,,http://sires.house.gov/rss.xml,RepSires,81058818750,RepSiresNJ13,UCfdEcWPNGoIxpYoTANF4PBA,S001165,1818.0,N00027523,,H6NJ13191,1022293.0,412186,22510.0,Albio Sires,,20542.0,Albio Sires,Bejucal,Cuba,Memorial High School,West New York,N.J.,0
Smith,Adam,6/15/1965,M,rep,WA,9.0,,Democrat,https://adamsmith.house.gov,2264 Rayburn House Office Building; Washington DC 20515-4709,202-225-8901,,http://www.house.gov/news/rss.aspx,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,UCcrHso483LOfC6WwDnzAh-g,S000510,1528.0,N00007833,,H6WA09025,44329.0,400379,845.0,Adam Smith,,29768.0,Adam Smith (politician),Washington,D.C,Tyee High School,Seattle,Wash.,0
Smith,Adrian,12/19/1970,M,rep,NE,3.0,,Republican,https://adriansmith.house.gov,320 Cannon House Office Building; Washington DC 20515-2703,202-225-6435,,http://adriansmith.house.gov/rss.xml,RepAdrianSmith,,RepAdrianSmith,UCIgn2z-hwxx_aeggnyhv54Q,S001172,1860.0,N00027623,,H6NE03115,1022845.0,412217,21284.0,Adrian Smith,,20729.0,Adrian Smith (politician),Scottsbluff,Nebr,Gering High School,Gering,Nebr.,0
Smith,Christopher,3/4/1953,M,rep,NJ,4.0,,Republican,https://chrissmith.house.gov,2373 Rayburn House Office Building; Washington DC 20515-3004,202-225-3765,,http://chrissmith.house.gov/news/rss.aspx,RepChrisSmith,RepChrisSmith,USRepChrisSmith,UCtCNUDo3-I1gsd_03ppDfZg,S000522,1071.0,N00009816,,H8NJ04014,6411.0,400380,26952.0,,,14863.0,Chris Smith (New Jersey politician),Rahway,N.J,St. Mary’s High School,Perth Amboy,N.J.,0
Smith,Lamar,11/19/1947,M,rep,TX,21.0,,Republican,https://lamarsmith.house.gov,2409 Rayburn House Office Building; Washington DC 20515-4321,202-225-4236,,http://lamarsmith.house.gov/news/rss.aspx,LamarSmithTX21,LamarSmithTX21,lamarsmithtexas21,UCc2q5flh9dSoyg4W9osGW8Q,S000583,1075.0,N00001811,,H6TX21012,8884.0,400381,27097.0,Lamar Smith,,15445.0,Lamar Smith,San Antonio,Tex,,,,0
Speier,Jackie,5/14/1950,F,rep,CA,14.0,,Democrat,https://speier.house.gov,2465 Rayburn House Office Building; Washington DC 20515-0514,202-225-3531,,http://speier.house.gov/index.php?format=feed&amp;type=rss,RepSpeier,JackieSpeier,jackiespeierca12,UCevmyTb0HSO8irVaR2gYyoA,S001175,1890.0,N00029649,,H8CA12171,1027627.0,412259,8425.0,,,20762.0,Jackie Speier,San Francisco,Calif,Mercy High School,Burlingame,Calif.,0
Stivers,Steve,3/24/1965,M,rep,OH,15.0,,Republican,https://stivers.house.gov,1022 Longworth House Office Building; Washington DC 20515-3515,202-225-2015,,http://stivers.house.gov/news/rss.aspx,RepSteveStivers,1.16058E+14,RepSteveStivers,UCfZrE20pIcR-LeFUV7r2Ixw,S001187,2047.0,N00029574,,H8OH15076,62320.0,412461,45333.0,Steve Stivers,,21163.0,Steve Stivers,Cincinnati,Ohio,Ripley-Union-Lewis High School,Ripley,Ohio,0
Sánchez,Linda,1/28/1969,F,rep,CA,38.0,,Democrat,https://lindasanchez.house.gov,2329 Rayburn House Office Building; Washington DC 20515-0538,202-225-6676,,http://lindasanchez.house.gov/index.php?format=feed&amp;type=rss,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,UCu1K6uHxjMgj2mvzM7O9-ow,S001156,1757.0,N00024870,,H2CA39078,1003554.0,400355,29674.0,,,20310.0,Linda Sánchez,Orange,Calif,,,,0
Thompson,Bennie,1/28/1948,M,rep,MS,2.0,,Democrat,https://benniethompson.house.gov,2466 Rayburn House Office Building; Washington DC 20515-2402,202-225-5876,,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,BennieGThompson,CongressmanBennieGThompson,RepBennieThompson,UCzt2pBxh0dI24kYrWretXRw,T000193,1151.0,N00003288,,H4MS02068,7304.0,400402,26929.0,,,29368.0,Bennie Thompson,Bolton,Miss,,,,0
Thompson,Mike,1/24/1951,M,rep,CA,5.0,,Democrat,https://mikethompson.house.gov,231 Cannon House Office Building; Washington DC 20515-0505,202-225-3311,,http://mikethompson.house.gov/news/rss.aspx,RepThompson,RepMikeThompson,CongressmanMThompson,UC6pGbtqHZYZmScFGSz5bbdg,T000460,1593.0,N00007419,,H8CA01109,57872.0,400403,3564.0,,,29901.0,Mike Thompson (California politician),St Helena,Calif,St. Helena High School,St. Helena,Calif.,0
Thompson,Glenn,7/27/1959,M,rep,PA,5.0,,Republican,https://thompson.house.gov,124 Cannon House Office Building; Washington DC 20515-3805,202-225-5121,,http://thompson.house.gov/rss.xml,CongressmanGT,CongressmanGT,CongressmanGT,UCNWX7lbWWvnNdzVMFI9DRiQ,T000467,1952.0,N00029736,,H8PA05071,1031359.0,412317,24046.0,,,20946.0,Glenn Thompson (politician),Bellefonte,Pa,,,,0
Thornberry,Mac,7/15/1958,M,rep,TX,13.0,,Republican,https://thornberry.house.gov,2208 Rayburn House Office Building; Washington DC 20515-4313,202-225-3706,,,MacTXPress,repmacthornberry,RepMacThornberry,UCIfCqubtIZnQDwDS8YNmL2A,T000238,1155.0,N00006052,,H4TX13014,36814.0,400404,21706.0,Mac Thornberry,,29572.0,Mac Thornberry,Clarendon,Tex,Clarendon High School,Clarendon,Tex.,0
Thune,John,1/7/1961,M,sen,SD,,3.0,Republican,https://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,http://www.thune.senate.gov/public/index.cfm/contact,http://www.thune.senate.gov/public/index.cfm/rss/feed,SenJohnThune,,johnthune,UCRu6lpRfxhkDGUrKDgQNZYQ,T000250,1534.0,N00004572,S303,"S2SD00068,H6SD00085",45552.0,400546,398.0,John Thune,,29754.0,John Thune,Pierre,S. Dak,Jones County High School,S. Dak.,S. Dak.,0
Tipton,Scott,11/9/1956,M,rep,CO,3.0,,Republican,https://tipton.house.gov,218 Cannon House Office Building; Washington DC 20515-0603,202-225-4761,,http://tipton.house.gov/rss.xml,RepTipton,CongressmanScottTipton,RepScottTipton,UCh9ssh1dvzpr1HOWaFm8rcg,T000470,1997.0,N00027509,,H6CO03139,60384.0,412405,65403.0,Scott Tipton,,21111.0,Scott Tipton,Espanola,N. Mex,Cortez High School,,,0
Tonko,Paul,6/18/1949,M,rep,NY,20.0,,Democrat,https://tonko.house.gov,2463 Rayburn House Office Building; Washington DC 20515-3220,202-225-5076,,http://tonko.house.gov/rss/press-releases.xml,RepPaulTonko,reppaultonko,reppaultonko,UC3P2SGFmmuCYRsjeso0hOQQ,T000469,1942.0,N00030196,,H8NY21203,1031353.0,412319,4403.0,,,20934.0,Paul Tonko,Amsterdam,N.Y,Amsterdam High School,Amsterdam,N.Y.,0
Toomey,Patrick,11/17/1961,M,sen,PA,,3.0,Republican,https://www.toomey.senate.gov,248 Russell Senate Office Building Washington DC 20510,202-224-4254,https://www.toomey.senate.gov/?p=contact,http://toomey.senate.gov/rss/?p=hot_topic,SenToomey,senatortoomey,sentoomey,UCDUM4FFU1p-_YuHqmBglyXw,T000461,2085.0,N00001489,S351,"S4PA00121,H8PA15096",7958.0,400408,24096.0,Pat Toomey,,29935.0,Pat Toomey,Providence,R.I,LaSalle Academy,Providence,R.I.,0
Tsongas,Niki,4/26/1946,F,rep,MA,3.0,,Democrat,https://tsongas.house.gov,1714 Longworth House Office Building; Washington DC 20515-2103,202-225-3411,,http://tsongas.house.gov/rss/press-releases.xml,NikiInTheHouse,RepTsongas,RepTsongas,UCVyHRbyMpIF3_Xfl4LzumCA,T000465,1884.0,N00029026,,H8MA05143,21764.0,412254,89417.0,Niki Tsongas,,20754.0,Niki Tsongas,Chico,Calif,Narimasu American High School,Tokyo,Japan,0
Turner,Michael,1/11/1960,M,rep,OH,10.0,,Republican,https://turner.house.gov,2368 Rayburn House Office Building; Washington DC 20515-3510,202-225-6465,,http://turner.house.gov/news/rss.aspx,RepMikeTurner,RepMikeTurner,CongressmanTurner,UC-6Ss-aZ3OPisf9GdVGtN8g,T000463,1741.0,N00025175,,"H2OH03067,H2OH03091",1003607.0,400411,45519.0,Michael R. Turner,,20342.0,Mike Turner,Dayton,Ohio,Belmont High School,Dayton,Ohio,0
Upton,Fred,4/23/1953,M,rep,MI,6.0,,Republican,https://upton.house.gov,2183 Rayburn House Office Building; Washington DC 20515-2206,202-225-3761,,http://www.house.gov/news/rss.aspx,RepFredUpton,RepFredUpton,RepFredUpton,UCsN16IzEo4ViZNEMgeCrQ7w,U000031,1177.0,N00004133,,H6MI04113,12127.0,400414,26906.0,Fred Upton,,15446.0,Fred Upton,St Joseph,Mich,Shattuck School,Fairbault,Minn.,0
Van Hollen,Chris,1/10/1959,M,sen,MD,,3.0,Democrat,https://www.vanhollen.senate.gov,110 Hart Senate Office Building Washington DC 20510,202-224-4654,https://www.vanhollen.senate.gov/content/contact-senator,,ChrisVanHollen,chrisvanhollen,RepChrisVanHollen,UCkpfJWu1N9Okd6PE_NidtBQ,V000128,1729.0,N00013820,S390,"H2MD08126,S6MD03441",20756.0,400415,6098.0,,,20330.0,Chris Van Hollen,Karachi,Pakistan,,,,0
Velázquez,Nydia,3/28/1953,F,rep,NY,7.0,,Democrat,https://velazquez.house.gov,2302 Rayburn House Office Building; Washington DC 20515-3207,202-225-2361,,,NydiaVelazquez,8037068318,nydiavelazquez,UCqMKPkKeeHFOOiZ9vxhXGVg,V000081,1184.0,N00001102,,H2NY00010,26160.0,400416,26975.0,,,29378.0,Nydia Velázquez,Yabucoa,P.R,,,,0
Visclosky,Peter,8/13/1949,M,rep,IN,1.0,,Democrat,https://visclosky.house.gov,2328 Rayburn House Office Building; Washington DC 20515-1401,202-225-2461,,http://visclosky.house.gov/rss.xml,RepVisclosky,repvisclosky,PeteVisclosky1,UC9njNo6tTComo9Kn7imz7Mg,V000108,1188.0,N00003813,,H4IN01012,6785.0,400417,26851.0,Peter J. Visclosky,,15124.0,Pete Visclosky,Gary,Ind,Andrean High School,Merrillville,Ind.,0
Walberg,Tim,4/12/1951,M,rep,MI,7.0,,Republican,https://walberg.house.gov,2436 Rayburn House Office Building; Washington DC 20515-2207,202-225-6276,,http://walberg.house.gov/news/rss.aspx,RepWalberg,RepWalberg,RepWalberg,UChpf3_3Wn8f3qSJbsYXrhvg,W000798,1855.0,N00026368,,H4MI07103,1022844.0,412213,8618.0,Tim Walberg,,20725.0,Tim Walberg,Chicago,Ill,Thornton Fractional Township North High School,Calumet,Ill.,0
Walden,Greg,1/10/1957,M,rep,OR,2.0,,Republican,https://walden.house.gov,2185 Rayburn House Office Building; Washington DC 20515-3702,202-225-6730,,http://walden.house.gov/common/rss/?rss=100,RepGregWalden,repgregwalden,RepGregWalden,UCyaDp6ANSM9tvW7Y3LT_4KQ,W000791,1596.0,N00007690,,H6OR02116,57892.0,400419,2979.0,Greg Walden,,29932.0,Greg Walden,The Dalles,Ore,,,,0
Walz,Timothy,4/6/1964,M,rep,MN,1.0,,Democrat,https://walz.house.gov,2313 Rayburn House Office Building; Washington DC 20515-2301,202-225-2472,,http://walz.house.gov/index.php?format=feed&amp;type=rss,RepTimWalz,,1529tjw,UCAaYwb6XgcSVZ-5s3ei2g6g,W000799,1856.0,N00027467,,H6MN01174,1018510.0,412214,65443.0,Tim Walz,,20726.0,Tim Walz,West Point,Nebr,Butte High School,Butte,Nebr.,0
Wasserman Schultz,Debbie,9/27/1966,F,rep,FL,23.0,,Democrat,https://wassermanschultz.house.gov,1114 Longworth House Office Building; Washington DC 20515-0923,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,RepDWStweets,RepDWS,RepWassermanSchultz,UCfHQiJVvMlYbVAxrMSLdO4w,W000797,1777.0,N00026106,,H4FL20023,86882.0,400623,24301.0,Debbie Wasserman Schultz,,20504.0,Debbie Wasserman Schultz,Forest Hills,N.Y,,,,0
Waters,Maxine,8/15/1938,F,rep,CA,43.0,,Democrat,https://waters.house.gov,2221 Rayburn House Office Building; Washington DC 20515-0543,202-225-2201,,http://waters.house.gov/news/rss.aspx,RepMaxineWaters,MaxineWaters,MaxineWaters,UCOQ2js1VYFlo74n7Ns8WsLQ,W000187,1205.0,N00006690,,H4CA23011,1953.0,400422,26759.0,Maxine Waters,,29106.0,Maxine Waters,Maxine Moore Carr,Mo,,,,0
Webster,Daniel,4/27/1949,M,rep,FL,11.0,,Republican,https://webster.house.gov,1210 Longworth House Office Building; Washington DC 20515-0911,202-225-1002,,http://webster.house.gov/news/rss.aspx,RepWebster,RepWebster,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,W000806,2002.0,N00026335,,"H0FL08208,S4FL00256",30504.0,412410,24302.0,Daniel Webster,,21116.0,Daniel Webster (Florida politician),Charleston,West Virginia,Maynard Evans High School,Orlando,Fla.,0
Welch,Peter,5/2/1947,M,rep,VT,0.0,,Democrat,https://welch.house.gov,2303 Rayburn House Office Building; Washington DC 20515-4500,202-225-4115,,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,PeterWelch,PeterWelch,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,W000800,1879.0,N00000515,,"H6VT00160,H8VT00034",1019990.0,412239,51272.0,Peter Welch,,20750.0,Peter Welch,Springfield,Mass,Cathedral High School,Springfield,Mass.,0
Wilson,Joe,7/31/1947,M,rep,SC,2.0,,Republican,https://joewilson.house.gov,1436 Longworth House Office Building; Washington DC 20515-4002,202-225-2452,,http://joewilson.house.gov/news/rss.aspx,RepJoeWilson,JoeWilson,RepJoeWilson,UC3aR1B8m7Z1uycO65yDnpCg,W000795,1688.0,N00024809,,H2SC02059,1002567.0,400433,3985.0,Joe Wilson,,20138.0,Joe Wilson (American politician),Charleston,S.C,High School of Charleston,Charleston,S.C.,0
Wilson,Frederica,11/5/1942,F,rep,FL,24.0,,Democrat,https://wilson.house.gov,2445 Rayburn House Office Building; Washington DC 20515-0924,202-225-4506,,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,RepWilson,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,W000808,2004.0,N00030650,,H0FL17068,87016.0,412412,17319.0,Frederica Wilson,,21118.0,Frederica Wilson,Miami,Florida,Miami Northwestern Senior High School,Miami,Fla.,0
Wittman,Robert,2/3/1959,M,rep,VA,1.0,,Republican,https://wittman.house.gov,2055 Rayburn House Office Building; Washington DC 20515-4601,202-225-4261,,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,RepRobWittman,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,1886.0,N00029459,,H8VA01147,1028089.0,412255,58133.0,Robert J. Wittman,,20756.0,Rob Wittman,Washington,D.C,,,,0
Womack,Steve,2/18/1957,M,rep,AR,3.0,,Republican,https://womack.house.gov,2412 Rayburn House Office Building; Washington DC 20515-0403,202-225-4301,,http://womack.house.gov/news/rss.aspx,Rep_SteveWomack,RepSteveWomack,CongressmanWomack,UCXJbUDLYX-wGIhRuN66hqZw,W000809,1991.0,N00031857,,H0AR03055,1033625.0,412402,71815.0,Steve Womack,,21108.0,Steve Womack,Russellville,Ark,Russellville High School,Russellville,Ark.,0
Woodall,Rob,2/11/1970,M,rep,GA,7.0,,Republican,https://woodall.house.gov,1724 Longworth House Office Building; Washington DC 20515-1007,202-225-4272,,http://woodall.house.gov/rss.xml,RepRobWoodall,RepRobWoodall,RobWoodallGA07,UC7MSlu8zV6Mf8wYzek2Cb-w,W000810,2008.0,N00032416,,H0GA07133,623342.0,412416,122251.0,,,21122.0,Rob Woodall,Athens,Ga,Marist School,Atlanta,Ga.,0
Wyden,Ron,5/3/1949,M,sen,OR,,3.0,Democrat,https://www.wyden.senate.gov,221 Dirksen Senate Office Building Washington DC 20510,202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,1247.0,N00007724,S247,"S6OR00110,H0OR03026",1962.0,300100,27036.0,Ron Wyden,,14871.0,Ron Wyden,Wichita,Kans,,Palo Alto,Calif.,1
Yarmuth,John,11/4/1947,M,rep,KY,3.0,,Democrat,https://yarmuth.house.gov,131 Cannon House Office Building; Washington DC 20515-1703,202-225-5401,,,RepJohnYarmuth,2.14259E+11,RepJohnYarmuth,UCy5KW4yrEfEiyZRX45Eoxkg,Y000062,1853.0,N00028073,,H6KY03124,1021662.0,412211,58579.0,John Yarmuth,,20723.0,John Yarmuth,Louisville,Ky,J. M. Atherton High School,Louisville,Ky.,0
Yoder,Kevin,1/8/1976,M,rep,KS,3.0,,Republican,https://yoder.house.gov,2433 Rayburn House Office Building; Washington DC 20515-1603,202-225-2865,,http://yoder.house.gov/common/rss/index.cfm?rss=49,RepKevinYoder,CongressmanKevinYoder,RepYoder,UCCeYmn4A8kZEHCcAfeUW9lQ,Y000063,2021.0,N00031502,,H0KS03137,61843.0,412430,34433.0,Kevin Yoder,,21135.0,Kevin Yoder,Hutchison,Kans,,,,0
